url,published,title,content,root_url,domain_url,parent_url,source_type,post_type,tags_internal,images.url,videos.url,extra_author_attributes.id,extra_author_attributes.name,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,engagement,reach,source_extended_attributes.alexa_unique_visitors,source_extended_attributes.semrush_unique_visitors,extra_author_attributes.description,extra_source_attributes.name,word_count
https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25#3lunkztpts52d,07/23/25 13:43:34,,RP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:xcl64suk22rvslhpt7jbhnho/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_xcl64suk22rvslhpt7jbhnho,Ben,MALE,https://cdn.bsky.app/img/avatar/plain/did:plc:xcl64suk22rvslhpt7jbhnho/bafkreia5kno66b6krzkydjhsppi7nwnlczcuhpw2a5euxawsms3am2wfny@jpeg,roguecore.bsky.social,https://bsky.app/profile/did:plc:xcl64suk22rvslhpt7jbhnho,,,,,,0.0,0.0,0,268,0,0,We'll meet again at the end of the world,Ben,42
http://twitter.com/CPLsoccer/status/1948960036505477321,07/26/25 00:14:17,,"After scoring the goal that doubled @ValourFootball's lead late, Kris Twardek picks up the @Gatorade Performance of the Match ⚡ #CanPL https://t.co/TebFLCgJMS",http://twitter.com/CPLsoccer/,http://twitter.com/,http://twitter.com/CPLsoccer/status/1948960036505477321,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,"isVerifiedAuthor,containsImage,hasImage,isVerifiedSource",http://pbs.twimg.com/media/GwwYzuLWcAAilkr.jpg,,tw:774010443023126533,Canadian Premier League,MALE,http://pbs.twimg.com/profile_images/1939804350995402753/zHaJQz-f_normal.png,CPLsoccer,http://twitter.com/CPLsoccer/,North America,Canada,ca,Ontario,Ottawa,-75.7012939453125,45.41473388671875,6,41318,1037070528,0,"Pro Soccer. Made in Canada. 📺 Watch on @onesoccer + @tsn_sports 📲 Scores, highlights, and more. Download the CPL Centre Circle app. #CanPL",Canadian Premier League,21
http://www.youtube.com/watch?v=vxSD0WgQE4s,07/28/25 12:01:36,"🐾🥤⚡ WILD x DRINKS FUSION! (MDew, Pepsi, Coke, Dr. Pepper, 7UP, Sprite, Monster, Nescafe, Gatorade)","What happens when the fiercest animals on Earth fuse with your favorite drinks and sodas? From the roaring lion powered by Mountain Dew, to the cool crocodile infused with Dr. Pepper—this is AI art gone WILD! Each beast is transformed into a faceted drink-powered titan, featuring: 🦁 Lion x Mountain Dew 🐯Tiger x Pepsi 🐻 Polar Bear x Coca-Cola 🐊 Crocodile x Dr. Pepper 🦍 Gorilla x 7UP 🐘 Elephant x Sprite 🦅 Eagle x Monster Energy 🐂 Bull x Red Bull 🦛 Hippo x Nescafé 🐺 Wolf x Gatorade This video blends animal energy + beverage branding into stunning 3D digital art with cinematic lighting and wild imagination! 💬 Which drink-animal fusion is the most powerful? Let us know in the comments! 👍 LIKE | 🔔 SUBSCRIBE | 🍹 Stay tuned for more insane AI mashups! 🎨 #aiart #transformation #DrinksMeetsWild #aihybrids #creature #cutewild #shortsfeed #cuteandweird #3dart #animalfusion #hybridanimals #digitalart #lion #mountaindew # tiger #pepsi #polarbear #coke #crocodile #drpepper #gorilla #7up #elephant #sprite #eagle #monster #bull #redbull #hippo #nescafe #wolf #gatorade",http://www.youtube.com/channel/UCQaOWm39hNXnPv1N826uYTw,http://youtube.com/,http://www.youtube.com/watch?v=vxSD0WgQE4s,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage,isQuestion",https://i.ytimg.com/vi/vxSD0WgQE4s/hqdefault.jpg,,yt:UCQaOWm39hNXnPv1N826uYTw,Tropinimals,UNKNOWN,https://yt3.ggpht.com/KFH3vL-KnWkoIn9UwCAEDxNi1mwn9JoZtK_ZYnuVQ4Z2xl9iEi0sChyLjbwxNfQlyPuJsheQbw=s88-c-k-c0x00ffffff-no-rj,Tropinimals,http://www.youtube.com/channel/UCQaOWm39hNXnPv1N826uYTw,,,,,,0.0,0.0,18,1670,8827354112,0,,www.youtube.com,157
http://twitter.com/bby_succubus18/status/1949120785802498206,07/26/25 10:53:02,,We got movies planned out and Gatorade and fruit and condoms :))) https://t.co/nEi4ekLuY2 QT @bby_succubus18: TODAY IS THE DAYYYYY,http://twitter.com/bby_succubus18/,http://twitter.com/,http://twitter.com/bby_succubus18/status/1949119681329041433,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:1530624828226560004,Mommy Ghostface🔪,MALE,http://pbs.twimg.com/profile_images/1807870642642927616/kX6VHxio_normal.jpg,bby_succubus18,http://twitter.com/bby_succubus18/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,167,82893,1037070528,0,🖤21🖤MDNI🖤Age Verified(Fansly)🖤She/Her🖤NOT SELLING/I DONT READ DMS🖤bu:@bby_succubus19🖤header is:@PlSCESDREAM🖤,Mommy Ghostface🔪,18
http://youtube.com/watch?v=cAhE-RwlEr8#Ugx1ruAVeksoZSqPg014AaABAg,07/29/25 11:58:27,,"😂😂😂😂😂😂😂😂😂 nicely done Gatorade, trolling to the limit",http://www.youtube.com/channel/UCKbGPPMiB37HbLIAKyV9bmQ,http://youtube.com/,http://www.youtube.com/watch?v=cAhE-RwlEr8,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UC12RUT64upnHy8xIUihwh1w,@85pearlboy,UNKNOWN,https://yt3.ggpht.com/ytc/AIdro_nvDw5a28nIKFvFSuLciQdR1Uq1hlbW9DzMWaeP2UA=s48-c-k-c0x00ffffff-no-rj,@85pearlboy,http://www.youtube.com/@85pearlboy,,,,,,0.0,0.0,0,0,8827354112,0,,youtube.com,7
http://www.youtube.com/watch?v=1R47SqIC7Bk,07/26/25 19:40:30,Trying a Powerade drink with my friends #youtubeshorts #testy #youtube ￼,,http://www.youtube.com/channel/UCH62Mnr2wPZuZ0xwHhfeSMQ,http://youtube.com/,http://www.youtube.com/watch?v=1R47SqIC7Bk,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/1R47SqIC7Bk/hqdefault.jpg,,yt:UCH62Mnr2wPZuZ0xwHhfeSMQ,Zxc,UNKNOWN,https://yt3.ggpht.com/n0MzzrsD5yAa8sV7CcmzUC3oWm6MPqUAT441LVJW6dcIMs4A0rUDmog_tdVXB5vpQPAlteAFUQ=s88-c-k-c0x00ffffff-no-rj,Zxc,http://www.youtube.com/channel/UCH62Mnr2wPZuZ0xwHhfeSMQ,,,,,,0.0,0.0,0,5,8827354112,0,,www.youtube.com,0
http://www.youtube.com/watch?v=_jgNCdON4Mk,07/25/25 04:50:09,GAMA SPORTS - QUADRA GATORADE - 24/07/2025,,http://www.youtube.com/channel/UClIjwnVBaJhrP0rHhUWOn2Q,http://youtube.com/,http://www.youtube.com/watch?v=_jgNCdON4Mk,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/_jgNCdON4Mk/hqdefault.jpg,,yt:UClIjwnVBaJhrP0rHhUWOn2Q,GAMA Sports,FEMALE,https://yt3.ggpht.com/usUkJup7cra0Zeau-ixpCopZeD7HUHj2FRsNb-dyHVpm6Uc321Am879QQgS12aLC6Pbiw9TFhg=s88-c-k-c0x00ffffff-no-rj,GAMA Sports,http://www.youtube.com/channel/UClIjwnVBaJhrP0rHhUWOn2Q,,,,,,0.0,0.0,0,4,8827354112,0,,www.youtube.com,0
http://www.youtube.com/watch?v=ewpIePqRP2c,07/24/25 06:03:37,Powerade,Provided to YouTube by Amuseio AB Powerade · djelectronic Lokishi to the World ℗ djelectronic Released on: 2025-07-25 Producer: djelectronic Recorder: Vuyo Mkhize Composer: Vuyo Mkhize Auto-generated by YouTube.,http://www.youtube.com/channel/UCxTZwC-xnWaDd9wMDzzvhVw,http://youtube.com/,http://www.youtube.com/watch?v=ewpIePqRP2c,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/ewpIePqRP2c/hqdefault.jpg,,yt:UCxTZwC-xnWaDd9wMDzzvhVw,djelectronic - Topic,UNKNOWN,https://yt3.ggpht.com/B1IB4290eJBYmBgwJdWxfks0ko6UKkjNXx2ozsHNLluGrzHEmbdIAcv_mh8Emo0gVmP4JELjVMU=s88-c-k-c0x00ffffff-no-rj,djelectronic - Topic,http://www.youtube.com/channel/UCxTZwC-xnWaDd9wMDzzvhVw,,,,,,0.0,0.0,1,88,8827354112,0,,www.youtube.com,30
http://twitter.com/RBerestka/status/1948875877472710765,07/25/25 18:39:52,,https://t.co/ehPw7Azz3M https://t.co/XEvudKhPvT QT @JonnyRoot_: I don’t think Gatorade & the WNBA fully thought this marketing campaign through 😆 https://t.co/7AwytPaI6r,http://twitter.com/RBerestka/,http://twitter.com/,http://twitter.com/JonnyRoot_/status/1948469032081907978,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",VIDEO,"containsVideo,hasImage",http://pbs.twimg.com/tweet_video_thumb/GwvMOeJWMAAIuNN.jpg,https://video.twimg.com/tweet_video/GwvMOeJWMAAIuNN.mp4,tw:1286429776127778816,The New Englander,MALE,http://pbs.twimg.com/profile_images/1931832200615329794/T-xQuwin_normal.jpg,RBerestka,http://twitter.com/RBerestka/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,415,1037070528,0,"🇺🇲 (🇵🇱) Hunter, occasional gatherer, farmer, pierogi lover, and most importantly, Dad. Scouser at heart #LFC. Sox! Practices law the rest of the time.",The New Englander,17
https://bsky.app/profile/did:plc:enyzyrnhaefympazqp553w37/post/3lux4kkozjs2l,07/27/25 08:51:08,,"Saturday #plasticcount (I fell asleep again) Recycled: #4 milk cap, #1 clamshell which contained grapes (which I may save for winter sowing), #1 juice bottle, #2 Gatorade powder canister, #1 chocolate milk bottle, #1 juice bottle, #2 plastic bag. 1/x",https://bsky.app/profile/did:plc:enyzyrnhaefympazqp553w37/,http://bsky.app/,https://bsky.app/profile/did:plc:enyzyrnhaefympazqp553w37/post/3lux4kkozjs2l,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_enyzyrnhaefympazqp553w37,Kristine,FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:enyzyrnhaefympazqp553w37/bafkreiavzrl24v7uu32b3nraks2ltefeognay7q4fmff4cxc7af3vbj2ku@jpeg,extrasuperkk.bsky.social,https://bsky.app/profile/did:plc:enyzyrnhaefympazqp553w37,,,,,,0.0,0.0,2,1796,0,0,"Native plant nerd. Recovering soil scientist. Compost freak. Beginning birder. CoCoRaHS observer. Community, equity, climate. Great Plains bordering on Southern Rockies. Yeah, I’m concerned about authoritarianism.",Kristine,41
http://twitter.com/eagle_rag/status/1948764025363243339,07/25/25 11:15:24,,The best Gatorade ad ever! https://t.co/6VYCI7Tdbx,http://twitter.com/eagle_rag/,http://twitter.com/,http://twitter.com/eagle_rag/status/1948764025363243339,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",IMAGE,"containsImage,hasImage",http://pbs.twimg.com/media/GwtmjYpWcAEFf1a.jpg,,tw:1946312711899418625,The Shrinking Eagle Rag,UNKNOWN,http://pbs.twimg.com/profile_images/1946315159766511616/H4pgfk03_normal.jpg,eagle_rag,http://twitter.com/eagle_rag/,North America,Canada,ca,Ontario,Ottawa,-75.7012939453125,45.41473388671875,2,3,1037070528,0,"•Satire Headlines About Politics, Church, And Family Life • TIPS Welcomed",The Shrinking Eagle Rag,6
http://twitter.com/slidingblade/status/1949236878269399521,07/26/25 18:34:21,,"@sleeepyhigh Sip warm, slightly flat coca cola. Or Gatorade.",http://twitter.com/slidingblade/,http://twitter.com/,http://twitter.com/sleeepyhigh/status/1948883794393796716,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply",,,tw:219639986,Wildcat Molotov Bluecheck (he/him),UNKNOWN,http://pbs.twimg.com/profile_images/1386536187490340864/qDeiaj9a_normal.jpg,slidingblade,http://twitter.com/slidingblade/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,834,1037070528,0,"Subversive: tending to weaken or destroy an established political system, organization, or authority.  https://t.co/7w6lYASchC",Wildcat Molotov Bluecheck (he/him),9
http://twitter.com/jaehob15/status/1948425119392571430,07/24/25 12:48:43,,@prmade313raised Turkey sandwich and chips with a Grape Gatorade. https://t.co/TEwlEQS5jU,http://twitter.com/jaehob15/,http://twitter.com/,http://twitter.com/prmade313raised/status/1948408292100784148,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",VIDEO,"containsVideo,hasImage,isComment,isTwitterReply",http://pbs.twimg.com/tweet_video_thumb/GwoyUSlWkAQQ5sW.jpg,https://video.twimg.com/tweet_video/GwoyUSlWkAQQ5sW.mp4,tw:882799196981669889,M.W.Jae.O,MALE,http://pbs.twimg.com/profile_images/1931706865714356224/55bZHXaH_normal.jpg,jaehob15,http://twitter.com/jaehob15/,North America,United States,us,Illinois,"West Peoria, Illinois",-89.6319580078125,40.70159912109375,2,345,1037070528,0,Sports NFL NBA NCAA basketball NCAA football,M.W.Jae.O,10
https://bsky.app/profile/did:plc:rug7ou5yb7h76oqxo2jkg34d/post/3lv4rwbbgt22n,07/29/25 14:56:48,,Why didn't they hit him with gatorade? QP @davidmed.bsky.social: Elias Diaz #Padres,https://bsky.app/profile/did:plc:rug7ou5yb7h76oqxo2jkg34d/,http://bsky.app/,https://bsky.app/profile/did:plc:bu7uyual7xw2pq2vbbpqpxrv/post/3lv4oqvfbgc22,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,isQuestion,,,bs:did_plc_rug7ou5yb7h76oqxo2jkg34d,@BigNuts55,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:rug7ou5yb7h76oqxo2jkg34d/bafkreiaketfsi6ev7cmssz37unsynvc3a4rbrtvnu7zbzkhgf6vwe7djqa@jpeg,bignuts55.bsky.social,https://bsky.app/profile/did:plc:rug7ou5yb7h76oqxo2jkg34d,,,,,,0.0,0.0,0,102,0,0,"San Diego, Southern CA  Go Padres, Aztecs for life 🔴💀⚫, Lions, Devils, Lakers, and fuck Dean Sp*nos Yabish",@BigNuts55,12
http://www.youtube.com/watch?v=PKtktyu_0qY,07/26/25 08:44:28,How to make Gatorade,,http://www.youtube.com/channel/UCjZ-ri4pr7ES6oWVMMoLD6A,http://youtube.com/,http://www.youtube.com/watch?v=PKtktyu_0qY,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/PKtktyu_0qY/hqdefault.jpg,,yt:UCjZ-ri4pr7ES6oWVMMoLD6A,SkodaPassatB5,UNKNOWN,https://yt3.ggpht.com/rcEX0pW8MwlbHWqbfAsn7Qf6wKt7WfHF_ylx0kUE23uap1-n59E31XvkddJQnCOH3Z18ZYUVVQ=s88-c-k-c0x00ffffff-no-rj,SkodaPassatB5,http://www.youtube.com/channel/UCjZ-ri4pr7ES6oWVMMoLD6A,,,,,,0.0,0.0,9,1580,8827354112,0,,www.youtube.com,0
https://bsky.app/profile/did:plc:as6biywypwyg22bnvyllmecn/post/3luzmscmnlk2v,07/28/25 08:47:08,,"Why did I get Powerade, this tastes like nothing",https://bsky.app/profile/did:plc:as6biywypwyg22bnvyllmecn/,http://bsky.app/,https://bsky.app/profile/did:plc:as6biywypwyg22bnvyllmecn/post/3luzmscmnlk2v,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_as6biywypwyg22bnvyllmecn,𝕃𝕠𝕘𝕒𝕟 🇬🇧🏳️‍🌈 @ TFN 2025,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:as6biywypwyg22bnvyllmecn/bafkreihoxrdwf6j4ljwo5pocmmphx2hyvidqp2ngclin6blvzxacjon52y@jpeg,minotaursauce.bsky.social,https://bsky.app/profile/did:plc:as6biywypwyg22bnvyllmecn,,,,,,0.0,0.0,0,439,0,0,He/him gayboy who likes silly little robots and Big Men  My @ is the same on Tumblr and Discord,𝕃𝕠𝕘𝕒𝕟 🇬🇧🏳️‍🌈 @ TFN 2025,9
https://bsky.app/profile/did:plc:epkxd6zs3er2chtgvva22wsj/post/3lun6qqkzlk2x,07/23/25 10:03:46,,Thanks Obama QP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:epkxd6zs3er2chtgvva22wsj/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_epkxd6zs3er2chtgvva22wsj,萌えの哀れ,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:epkxd6zs3er2chtgvva22wsj/bafkreieynsulses2r2wx4eqzqbnflwexsgmfn2aibavqw2wkckmcg3vz6y@jpeg,uncreativecat.bsky.social,https://bsky.app/profile/did:plc:epkxd6zs3er2chtgvva22wsj,,,,,,0.0,0.0,13,357,0,0,Even here you won't stop me from tweeting. Usually mad about phonetics.,萌えの哀れ,44
https://bsky.app/profile/did:plc:ty2d7kmtv26keeonmc6nmdj5/post/3luzlfpkrxs2m,07/28/25 08:22:11,,#WitchTip #WitchMadness Mercury in Gatorade I find when Mercury is in Gatorade is when secrets are revealed. When communication systems show their weakness. It's a time of purging lies and deception. A lot of people don't like when their lies and deceptions are revealed.,https://bsky.app/profile/did:plc:ty2d7kmtv26keeonmc6nmdj5/,http://bsky.app/,https://bsky.app/profile/did:plc:ty2d7kmtv26keeonmc6nmdj5/post/3luzlfpkrxs2m,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_ty2d7kmtv26keeonmc6nmdj5,Taion the Gnome,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:ty2d7kmtv26keeonmc6nmdj5/bafkreibt2tebqqc75vp45kmvscd432s32h7jmsvn3njvgmapbtk3nfxeay@jpeg,taionthegnome.bsky.social,https://bsky.app/profile/did:plc:ty2d7kmtv26keeonmc6nmdj5,,,,,,0.0,0.0,28,763,0,0,"Just a gnome that wanders about the upper Midwest. I love my Wife, Hekate, used book stores, coffee shops, the woods, and rivers, especially rivers. I write Haiku, Paint, read esoteric books, and ponder. I strive to ever be a Student.",Taion the Gnome,44
http://www.youtube.com/watch?v=1an944Yzg_4,07/26/25 12:30:33,Siblings be like Gatorade problem 😭😭￼,,http://www.youtube.com/channel/UCGM7tIzqUDuv9RgeMKBgV2g,http://youtube.com/,http://www.youtube.com/watch?v=1an944Yzg_4,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/1an944Yzg_4/hqdefault.jpg,,yt:UCGM7tIzqUDuv9RgeMKBgV2g,Jayce Plays,MALE,https://yt3.ggpht.com/717txZwFT-CV6FJmTYC9N9CSf_T05AW7mBj3H3UWfgko6ejtapyhb2sDUYuBWRwdLfC6V07d=s88-c-k-c0x00ffffff-no-rj,Jayce Plays,http://www.youtube.com/channel/UCGM7tIzqUDuv9RgeMKBgV2g,,,,,,0.0,0.0,3,21,8827354112,0,,www.youtube.com,0
http://www.youtube.com/watch?v=vI466ZP21nk,07/27/25 10:20:26,Literally tasted like Gatorade!!!! #coldpressedjuice,,http://www.youtube.com/channel/UCRVfnSysrMBKnBBQ4Qcl6zg,http://youtube.com/,http://www.youtube.com/watch?v=vI466ZP21nk,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/vI466ZP21nk/hqdefault.jpg,,yt:UCRVfnSysrMBKnBBQ4Qcl6zg,Kitty Stratman,FEMALE,https://yt3.ggpht.com/W8IswiiaBBw_La7uQGebQSV5wJElBh9eQ_TD_K7L8jgDRKvb-d3tJY8hEP5JO1MecHWRwTGl=s88-c-k-c0x00ffffff-no-rj,Kitty Stratman,http://www.youtube.com/channel/UCRVfnSysrMBKnBBQ4Qcl6zg,,,,,,0.0,0.0,0,193,8827354112,0,,www.youtube.com,0
https://bsky.app/profile/did:plc:44uzxby7gve3gw4n3n7knmmu/post/3luthpseibc2a,07/25/25 22:00:16,,Gatorade was invented at the University of Florida (home of the Florida Gators),https://bsky.app/profile/did:plc:44uzxby7gve3gw4n3n7knmmu/,http://bsky.app/,https://bsky.app/profile/did:plc:7dc2ec7iadso4vahsndlpofu/post/3lutecno4tc2q,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,isComment,,,bs:did_plc_44uzxby7gve3gw4n3n7knmmu,Random Muser,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:44uzxby7gve3gw4n3n7knmmu/bafkreifxvzjkcjxmav2g7zddhmsoad7yuev2gh2nbofjoi7bsl2nb3fpya@jpeg,randommuser.bsky.social,https://bsky.app/profile/did:plc:44uzxby7gve3gw4n3n7knmmu,,,,,,0.0,0.0,8,763,0,0,I’m a potatoe.  I’m on blue sky and I HAD an upside down flag as my profile pic. You can take it from there.,Random Muser,13
https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25#3lundztigzk2r,07/23/25 11:38:20,,RP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:bw2pbm5s76qdsz74y4pjqrfu/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_bw2pbm5s76qdsz74y4pjqrfu,🪐 SλTURN 🪐 ,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:bw2pbm5s76qdsz74y4pjqrfu/bafkreifeym2rvc6zuyptmwf2iszfwlttoxslpntz65no7dzlgqmf36vtx4@jpeg,sunkensaturn.bsky.social,https://bsky.app/profile/did:plc:bw2pbm5s76qdsz74y4pjqrfu,,,,,,0.0,0.0,0,116,0,0,Saturn / 24+ / They/Them  / September 14th / Artist,🪐 SλTURN 🪐 ,42
http://www.youtube.com/shorts/cGTpTomxhEI,07/29/25 11:01:05,Beer & Gatorade 😂 (21+) #shorts,@Coorslight @coorsbanquet @coorslightcanada @coorsoriginal7763 @coorslightmx @gatorade @gatoradeec9084 @Gatoradebrasil @GatoradeArgentina @gatoradehonduras6275 @GatoradeChile @gatoradeguatemala9961 @GatoradeIndia @Gatorademex @CoGatorade BECOME A MEMBER: https://m.youtube.com/sponsor_channel/UClhMhsiCnNJwv_cA20p5ilA?noapp=1 Check out this playlist for more Blake’s Food Reviews: https://youtube.com/playlist?list=PLrO_4wZHAWnXNTwWiZljojKckk70472TY Join the Discord: https://discord.gg/VAYwTgR6yQ My X: @BigNoseGriz My Instagram: @Grizwald_YT Add me on PlayStation: Mmoney1416 or Grizwald_YT Upper's Twitch: https://www.twitch.tv/upperpk Upper's Instagram: @dylanwoodhall_11 Upper's X: @Dylan7088477974 Upper's PSN: UpperPK Rock Johnson's Channel: ​⁠ @mcsonic8121 ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠ ​⁠​⁠ Rock Johnson's Instagram: @motorcitysonic4 Rock Johnson's X: @Speed16sonic Rock Johnson's PSN: SSJSonic4,http://www.youtube.com/channel/UClhMhsiCnNJwv_cA20p5ilA,http://youtube.com/,http://www.youtube.com/shorts/cGTpTomxhEI,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage,isQuestion",https://i.ytimg.com/vi/cGTpTomxhEI/hqdefault.jpg,,yt:UClhMhsiCnNJwv_cA20p5ilA,Grizwald,FEMALE,https://yt3.ggpht.com/fM0754WUUZY11bpCkBeKClV8mZ8Z8LLxln4ObTq8VkivlXiVPB8X1TgK6CHiGHCLxMl7J0W3wg=s88-c-k-c0x00ffffff-no-rj,Grizwald,http://www.youtube.com/channel/UClhMhsiCnNJwv_cA20p5ilA,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,8,12,8827354112,0,,www.youtube.com,74
https://bsky.app/profile/did:plc:lsrp5hnicuozml5kc5ljicwx/post/3luwoh27w6k2y,07/27/25 04:38:38,,"When it’s too hot to go to the beach, trust Dear Leader and Gatorade. #globalwarming #climatechange #trump #heatwave",https://bsky.app/profile/did:plc:lsrp5hnicuozml5kc5ljicwx/,http://bsky.app/,https://bsky.app/profile/did:plc:lsrp5hnicuozml5kc5ljicwx/post/3luwoh27w6k2y,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",IMAGE,"containsImage,hasImage",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:lsrp5hnicuozml5kc5ljicwx/bafkreicbpevsrzqjziywm57bepj4obish2bxcsopg7v3wmtxn557563qau@jpeg,,bs:did_plc_lsrp5hnicuozml5kc5ljicwx,Freedom Funnies,FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:lsrp5hnicuozml5kc5ljicwx/bafkreigdprxvkp24c67jjieufhv3bf2qwglcn2nlrxtc7svgzflymfccfe@jpeg,freedomfunnies.bsky.social,https://bsky.app/profile/did:plc:lsrp5hnicuozml5kc5ljicwx,,,,,,0.0,0.0,0,76,0,0,"This is my Trump-era therapy. I am a produced screenwriter and journalist. Join me and laugh, dammit! 🤣 And then let’s fight like hell against Taco’s nightmare.",Freedom Funnies,18
